Algorithm,Size,Type,Time (nanoseconds)
WhileNeeded,100,String,2763
WhileNeeded,100,String,2668
WhileNeeded,100,String,2711
WhileNeeded,100,String,2748
WhileNeeded,100,String,2709
WhileNeeded,100,String,2729
WhileNeeded,100,String,2680
WhileNeeded,100,String,2722
WhileNeeded,100,String,2705
WhileNeeded,100,String,2793
WhileNeeded,100,String,2682
WhileNeeded,100,String,2754
WhileNeeded,100,String,3149
WhileNeeded,100,String,2813
WhileNeeded,100,String,2802
WhileNeeded,100,String,2799
WhileNeeded,100,String,2805
WhileNeeded,100,String,2729
WhileNeeded,100,String,2732
WhileNeeded,100,String,2789
WhileNeeded,100,String,2735
WhileNeeded,100,String,2778
WhileNeeded,100,String,4747
WhileNeeded,100,String,4623
PassPerItem,1000,String,135156105
PassPerItem,1000,String,129748550
PassPerItem,1000,String,131545931
PassPerItem,1000,String,150915515
PassPerItem,1000,String,137199862
PassPerItem,1000,String,130110076
PassPerItem,1000,String,130542645
PassPerItem,1000,String,131377510
PassPerItem,1000,String,129560377
PassPerItem,1000,String,128912457
PassPerItem,1000,String,132944779
PassPerItem,1000,String,132497478
PassPerItem,1000,String,134939711
PassPerItem,1000,String,129834181
PassPerItem,1000,String,127503047
PassPerItem,1000,String,128772863
PassPerItem,1000,String,129036979
PassPerItem,1000,String,126166632
PassPerItem,1000,String,127346271
PassPerItem,1000,String,133878433
PassPerItem,1000,String,133578943
PassPerItem,1000,String,130299993
PassPerItem,1000,String,121704345
PassPerItem,1000,String,126723897
PassPerItem,1000,String,124596206
PassPerItem,1000,String,123140219
PassPerItem,1000,String,120721920
PassPerItem,1000,String,119722332
PassPerItem,1000,String,120246875
PassPerItem,1000,String,122463028
PassPerItem,1000,String,118720248
PassPerItem,1000,String,115870059
PassPerItem,1000,String,118534422
PassPerItem,1000,String,114806090
PassPerItem,1000,String,122195398
PassPerItem,1000,String,142525601
PassPerItem,1000,String,123576587
PassPerItem,1000,String,118107650
PassPerItem,1000,String,118218548
PassPerItem,1000,String,119721490
PassPerItem,1000,String,119091294
PassPerItem,1000,String,115942648
PassPerItem,1000,String,115993341
PassPerItem,1000,String,113654730
PassPerItem,1000,String,116223256
PassPerItem,1000,String,119587355
PassPerItem,1000,String,116231293
PassPerItem,1000,String,122431549
PassPerItem,1000,String,115789041
PassPerItem,1000,String,116644423
PassPerItem,1000,String,116250277
PassPerItem,1000,String,115525828
PassPerItem,1000,String,115604840
PassPerItem,1000,String,114252874
PassPerItem,1000,String,117194933
PassPerItem,1000,String,116305333
PassPerItem,1000,String,113153774
PassPerItem,1000,String,112155004
PassPerItem,1000,String,116469065
PassPerItem,1000,String,114123062
PassPerItem,1000,String,114347207
PassPerItem,1000,String,113423571
PassPerItem,1000,String,112138296
PassPerItem,1000,String,115576974
PassPerItem,1000,String,111327023
PassPerItem,1000,String,114178779
PassPerItem,1000,String,111968810
PassPerItem,1000,String,113873558
PassPerItem,1000,String,113854989
PassPerItem,1000,String,111967428
PassPerItem,1000,String,115340993
PassPerItem,1000,String,111892937
PassPerItem,1000,String,115434100
PassPerItem,1000,String,122065604
PassPerItem,1000,String,112076336
PassPerItem,1000,String,113472701
PassPerItem,1000,String,114154994
PassPerItem,1000,String,127621174
PassPerItem,1000,String,131692180
PassPerItem,1000,String,116977967
PassPerItem,1000,String,119107932
PassPerItem,1000,String,116635339
PassPerItem,1000,String,116489160
PassPerItem,1000,String,115883097
PassPerItem,1000,String,111954107
PassPerItem,1000,String,114001706
PassPerItem,1000,String,112658633
PassPerItem,1000,String,110443195
PassPerItem,1000,String,113319450
PassPerItem,1000,String,115606663
PassPerItem,1000,String,115184773
PassPerItem,1000,String,112557067
PassPerItem,1000,String,110860713
PassPerItem,1000,String,112799990
PassPerItem,1000,String,115497804
PassPerItem,1000,String,112436888
PassPerItem,1000,String,112281726
PassPerItem,1000,String,112476839
PassPerItem,1000,String,113110514
PassPerItem,1000,String,112387113
UntilNoChange,1000,String,133178
UntilNoChange,1000,String,131127
UntilNoChange,1000,String,132176
UntilNoChange,1000,String,136450
UntilNoChange,1000,String,132489
UntilNoChange,1000,String,134236
UntilNoChange,1000,String,133282
UntilNoChange,1000,String,132440
UntilNoChange,1000,String,130629
UntilNoChange,1000,String,131026
UntilNoChange,1000,String,137580
UntilNoChange,1000,String,132549
UntilNoChange,1000,String,132534
UntilNoChange,1000,String,131344
UntilNoChange,1000,String,131997
UntilNoChange,1000,String,130940
UntilNoChange,1000,String,131999
UntilNoChange,1000,String,130139
UntilNoChange,1000,String,136149
UntilNoChange,1000,String,138719
UntilNoChange,1000,String,131979
UntilNoChange,1000,String,121091
UntilNoChange,1000,String,122113
UntilNoChange,1000,String,132705
UntilNoChange,1000,String,121649
UntilNoChange,1000,String,123633
UntilNoChange,1000,String,122111
UntilNoChange,1000,String,121747
UntilNoChange,1000,String,120901
UntilNoChange,1000,String,126347
UntilNoChange,1000,String,121858
UntilNoChange,1000,String,116218
UntilNoChange,1000,String,122103
UntilNoChange,1000,String,118063
UntilNoChange,1000,String,130343
UntilNoChange,1000,String,131024
UntilNoChange,1000,String,122059
UntilNoChange,1000,String,125474
UntilNoChange,1000,String,126643
UntilNoChange,1000,String,136675
UntilNoChange,1000,String,121850
UntilNoChange,1000,String,116871
UntilNoChange,1000,String,117617
UntilNoChange,1000,String,117000
UntilNoChange,1000,String,117909
UntilNoChange,1000,String,117427
UntilNoChange,1000,String,117404
UntilNoChange,1000,String,122965
UntilNoChange,1000,String,116939
UntilNoChange,1000,String,117363
UntilNoChange,1000,String,114451
UntilNoChange,1000,String,117721
UntilNoChange,1000,String,118120
UntilNoChange,1000,String,116837
UntilNoChange,1000,String,117213
UntilNoChange,1000,String,119160
UntilNoChange,1000,String,112562
UntilNoChange,1000,String,112882
UntilNoChange,1000,String,119108
UntilNoChange,1000,String,116930
UntilNoChange,1000,String,112936
UntilNoChange,1000,String,114643
UntilNoChange,1000,String,121895
UntilNoChange,1000,String,113843
UntilNoChange,1000,String,116162
UntilNoChange,1000,String,113166
UntilNoChange,1000,String,112131
UntilNoChange,1000,String,117148
UntilNoChange,1000,String,114572
UntilNoChange,1000,String,112792
UntilNoChange,1000,String,114892
UntilNoChange,1000,String,116578
UntilNoChange,1000,String,116379
UntilNoChange,1000,String,118534
UntilNoChange,1000,String,112467
UntilNoChange,1000,String,113652
UntilNoChange,1000,String,121539
UntilNoChange,1000,String,131877
UntilNoChange,1000,String,123849
UntilNoChange,1000,String,114101
UntilNoChange,1000,String,122023
UntilNoChange,1000,String,114289
UntilNoChange,1000,String,127394
UntilNoChange,1000,String,115024
UntilNoChange,1000,String,112934
UntilNoChange,1000,String,113405
UntilNoChange,1000,String,113409
UntilNoChange,1000,String,111518
UntilNoChange,1000,String,117538
UntilNoChange,1000,String,117114
UntilNoChange,1000,String,114410
UntilNoChange,1000,String,113405
UntilNoChange,1000,String,112105
UntilNoChange,1000,String,128563
UntilNoChange,1000,String,123897
UntilNoChange,1000,String,113195
UntilNoChange,1000,String,113487
UntilNoChange,1000,String,113723
UntilNoChange,1000,String,116383
UntilNoChange,1000,String,113269
WhileNeeded,1000,String,132481
WhileNeeded,1000,String,130839
WhileNeeded,1000,String,131698
WhileNeeded,1000,String,136242
WhileNeeded,1000,String,132440
WhileNeeded,1000,String,131310
WhileNeeded,1000,String,132722
WhileNeeded,1000,String,132541
WhileNeeded,1000,String,130675
WhileNeeded,1000,String,130267
WhileNeeded,1000,String,183799
WhileNeeded,1000,String,132517
WhileNeeded,1000,String,131591
WhileNeeded,1000,String,130946
WhileNeeded,1000,String,131562
WhileNeeded,1000,String,130886
WhileNeeded,1000,String,129878
WhileNeeded,1000,String,133852
WhileNeeded,1000,String,132046
WhileNeeded,1000,String,139031
WhileNeeded,1000,String,131496
WhileNeeded,1000,String,121031
WhileNeeded,1000,String,122147
WhileNeeded,1000,String,132502
WhileNeeded,1000,String,121297
WhileNeeded,1000,String,123879
WhileNeeded,1000,String,121390
WhileNeeded,1000,String,121263
WhileNeeded,1000,String,120773
WhileNeeded,1000,String,126984
WhileNeeded,1000,String,122074
WhileNeeded,1000,String,116644
WhileNeeded,1000,String,121991
WhileNeeded,1000,String,115659
WhileNeeded,1000,String,130327
WhileNeeded,1000,String,130894
WhileNeeded,1000,String,121385
WhileNeeded,1000,String,125971
WhileNeeded,1000,String,126457
WhileNeeded,1000,String,120843
WhileNeeded,1000,String,121702
WhileNeeded,1000,String,116461
WhileNeeded,1000,String,117500
WhileNeeded,1000,String,116999
WhileNeeded,1000,String,117576
WhileNeeded,1000,String,117103
WhileNeeded,1000,String,117691
WhileNeeded,1000,String,123125
WhileNeeded,1000,String,116825
WhileNeeded,1000,String,116995
WhileNeeded,1000,String,114720
WhileNeeded,1000,String,117369
WhileNeeded,1000,String,117537
WhileNeeded,1000,String,116498
WhileNeeded,1000,String,117293
WhileNeeded,1000,String,118786
WhileNeeded,1000,String,112457
WhileNeeded,1000,String,113736
WhileNeeded,1000,String,118313
WhileNeeded,1000,String,116986
WhileNeeded,1000,String,112721
WhileNeeded,1000,String,114699
WhileNeeded,1000,String,116918
WhileNeeded,1000,String,113931
WhileNeeded,1000,String,115876
WhileNeeded,1000,String,113083
WhileNeeded,1000,String,112308
WhileNeeded,1000,String,117362
WhileNeeded,1000,String,114908
WhileNeeded,1000,String,112526
WhileNeeded,1000,String,114583
WhileNeeded,1000,String,116240
WhileNeeded,1000,String,116459
WhileNeeded,1000,String,118241
WhileNeeded,1000,String,112243
WhileNeeded,1000,String,113070
WhileNeeded,1000,String,121881
WhileNeeded,1000,String,133392
WhileNeeded,1000,String,123606
WhileNeeded,1000,String,113690
WhileNeeded,1000,String,122041
WhileNeeded,1000,String,114415
WhileNeeded,1000,String,127188
WhileNeeded,1000,String,119105
WhileNeeded,1000,String,112816
WhileNeeded,1000,String,113288
WhileNeeded,1000,String,113593
WhileNeeded,1000,String,111618
WhileNeeded,1000,String,117707
WhileNeeded,1000,String,117072
WhileNeeded,1000,String,114388
WhileNeeded,1000,String,113206
WhileNeeded,1000,String,112536
WhileNeeded,1000,String,120761
WhileNeeded,1000,String,117723
WhileNeeded,1000,String,113127
WhileNeeded,1000,String,113331
WhileNeeded,1000,String,113807
WhileNeeded,1000,String,116213
WhileNeeded,1000,String,113352
PassPerItem,5000,String,26794783214
PassPerItem,5000,String,27537652663
PassPerItem,5000,String,28655455316
PassPerItem,5000,String,26783777310
PassPerItem,5000,String,25876872124
PassPerItem,5000,String,26916973023
PassPerItem,5000,String,26190561186
PassPerItem,5000,String,30100566887
PassPerItem,5000,String,24907870776
PassPerItem,5000,String,27381378335
PassPerItem,5000,String,24925280791
PassPerItem,5000,String,26626476783
PassPerItem,5000,String,27457153866
PassPerItem,5000,String,24846067046
PassPerItem,5000,String,24747080733
PassPerItem,5000,String,24740871359
PassPerItem,5000,String,26543691651
PassPerItem,5000,String,24832395137
PassPerItem,5000,String,24799801750
PassPerItem,5000,String,27520253559
PassPerItem,5000,String,24858736413
PassPerItem,5000,String,24814844632
PassPerItem,5000,String,24773133135
PassPerItem,5000,String,26926518760
PassPerItem,5000,String,24902113503
PassPerItem,5000,String,25616856045
PassPerItem,5000,String,26574082353
PassPerItem,5000,String,27012685723
PassPerItem,5000,String,27472191632
PassPerItem,5000,String,25955044987
PassPerItem,5000,String,24864633167
PassPerItem,5000,String,27590459377
PassPerItem,5000,String,24919620751
PassPerItem,5000,String,24812508354
PassPerItem,5000,String,25694211676
PassPerItem,5000,String,24849743083
PassPerItem,5000,String,24948564533
PassPerItem,5000,String,25541344456
PassPerItem,5000,String,26944429101
PassPerItem,5000,String,26364991014
PassPerItem,5000,String,27172585954
PassPerItem,5000,String,24967968984
PassPerItem,5000,String,26027561548
PassPerItem,5000,String,29143721473
PassPerItem,5000,String,26979220453
PassPerItem,5000,String,27181822757
PassPerItem,5000,String,26256940049
PassPerItem,5000,String,25578787462
PassPerItem,5000,String,27881472767
PassPerItem,5000,String,25838587955
PassPerItem,5000,String,25962442950
PassPerItem,5000,String,28037286690
PassPerItem,5000,String,28339098251
PassPerItem,5000,String,25514560579
PassPerItem,5000,String,25888069586
PassPerItem,5000,String,27510012588
PassPerItem,5000,String,25586419422
PassPerItem,5000,String,25525063293
PassPerItem,5000,String,26740448835
PassPerItem,5000,String,25532724637
PassPerItem,5000,String,25468886814
PassPerItem,5000,String,26683466370
PassPerItem,5000,String,25778278077
PassPerItem,5000,String,25525142090
PassPerItem,5000,String,27005422767
PassPerItem,5000,String,25569071156
PassPerItem,5000,String,25549882647
PassPerItem,5000,String,25614232521
PassPerItem,5000,String,25688586497
PassPerItem,5000,String,25471956185
PassPerItem,5000,String,25607195783
PassPerItem,5000,String,27881404306
PassPerItem,5000,String,25591812314
PassPerItem,5000,String,25506187988
PassPerItem,5000,String,25520134075
PassPerItem,5000,String,26445047163
PassPerItem,5000,String,26674218409
PassPerItem,5000,String,28266556833
PassPerItem,5000,String,27285160685
PassPerItem,5000,String,25651463693
PassPerItem,5000,String,26314304087
PassPerItem,5000,String,27409784612
PassPerItem,5000,String,28152771622
PassPerItem,5000,String,24820566197
PassPerItem,5000,String,24816738935
PassPerItem,5000,String,28261696073
PassPerItem,5000,String,26996525575
PassPerItem,5000,String,25027511597
PassPerItem,5000,String,26711490242
PassPerItem,5000,String,27945835148
PassPerItem,5000,String,25582631727
PassPerItem,5000,String,26382637739
PassPerItem,5000,String,27461552374
PassPerItem,5000,String,25389583245
PassPerItem,5000,String,24865845998
PassPerItem,5000,String,24773116740
PassPerItem,5000,String,24684319385
PassPerItem,5000,String,24901898256
PassPerItem,5000,String,26112512741
PassPerItem,5000,String,24839726899
UntilNoChange,5000,String,5342389
UntilNoChange,5000,String,5476459
UntilNoChange,5000,String,5763702
UntilNoChange,5000,String,5403191
UntilNoChange,5000,String,5151436
UntilNoChange,5000,String,5455967
UntilNoChange,5000,String,5150200
UntilNoChange,5000,String,5373496
UntilNoChange,5000,String,4883360
UntilNoChange,5000,String,5485682
UntilNoChange,5000,String,5037014
UntilNoChange,5000,String,5178543
UntilNoChange,5000,String,5466255
UntilNoChange,5000,String,5012261
UntilNoChange,5000,String,4892641
UntilNoChange,5000,String,5015297
UntilNoChange,5000,String,5328599
UntilNoChange,5000,String,4912588
UntilNoChange,5000,String,5031557
UntilNoChange,5000,String,5453628
UntilNoChange,5000,String,5640126
UntilNoChange,5000,String,5071360
UntilNoChange,5000,String,5000200
UntilNoChange,5000,String,5406367
UntilNoChange,5000,String,5054902
UntilNoChange,5000,String,5160671
UntilNoChange,5000,String,5184398
UntilNoChange,5000,String,5429279
UntilNoChange,5000,String,5510048
UntilNoChange,5000,String,5155976
UntilNoChange,5000,String,4936339
UntilNoChange,5000,String,6121473
UntilNoChange,5000,String,5013926
UntilNoChange,5000,String,4908433
UntilNoChange,5000,String,5152060
UntilNoChange,5000,String,5294460
UntilNoChange,5000,String,4996696
UntilNoChange,5000,String,5058661
UntilNoChange,5000,String,5319534
UntilNoChange,5000,String,5230106
UntilNoChange,5000,String,5289082
UntilNoChange,5000,String,4963065
UntilNoChange,5000,String,5001089
UntilNoChange,5000,String,5442922
UntilNoChange,5000,String,5256767
UntilNoChange,5000,String,5160771
UntilNoChange,5000,String,5202118
UntilNoChange,5000,String,5096762
UntilNoChange,5000,String,5648831
UntilNoChange,5000,String,5128355
UntilNoChange,5000,String,5238807
UntilNoChange,5000,String,5701773
UntilNoChange,5000,String,5709427
UntilNoChange,5000,String,5150628
UntilNoChange,5000,String,5065153
UntilNoChange,5000,String,5487726
UntilNoChange,5000,String,5143814
UntilNoChange,5000,String,5023428
UntilNoChange,5000,String,5328376
UntilNoChange,5000,String,5169812
UntilNoChange,5000,String,5096318
UntilNoChange,5000,String,5277174
UntilNoChange,5000,String,5010669
UntilNoChange,5000,String,5071806
UntilNoChange,5000,String,5348073
UntilNoChange,5000,String,5077536
UntilNoChange,5000,String,5109645
UntilNoChange,5000,String,5101344
UntilNoChange,5000,String,5017068
UntilNoChange,5000,String,4991741
UntilNoChange,5000,String,5220589
UntilNoChange,5000,String,5470533
UntilNoChange,5000,String,5218931
UntilNoChange,5000,String,5147602
UntilNoChange,5000,String,5067319
UntilNoChange,5000,String,5311926
UntilNoChange,5000,String,5272626
UntilNoChange,5000,String,5446380
UntilNoChange,5000,String,5468598
UntilNoChange,5000,String,5086440
UntilNoChange,5000,String,5342522
UntilNoChange,5000,String,5436126
UntilNoChange,5000,String,5705761
UntilNoChange,5000,String,4866500
UntilNoChange,5000,String,4874252
UntilNoChange,5000,String,5374103
UntilNoChange,5000,String,5417300
UntilNoChange,5000,String,4949535
UntilNoChange,5000,String,5161120
UntilNoChange,5000,String,5661727
UntilNoChange,5000,String,5220486
UntilNoChange,5000,String,5355163
UntilNoChange,5000,String,5356345
UntilNoChange,5000,String,5066521
UntilNoChange,5000,String,4907790
UntilNoChange,5000,String,4821402
UntilNoChange,5000,String,5004372
UntilNoChange,5000,String,4974901
UntilNoChange,5000,String,5183546
UntilNoChange,5000,String,4973548
WhileNeeded,5000,String,5240391
WhileNeeded,5000,String,5426584
WhileNeeded,5000,String,5768500
WhileNeeded,5000,String,5411045
WhileNeeded,5000,String,5264941
WhileNeeded,5000,String,5467571
WhileNeeded,5000,String,5076439
WhileNeeded,5000,String,5363997
WhileNeeded,5000,String,4960997
WhileNeeded,5000,String,5542155
WhileNeeded,5000,String,5028921
WhileNeeded,5000,String,5159516
WhileNeeded,5000,String,5404914
WhileNeeded,5000,String,4994690
WhileNeeded,5000,String,4986619
WhileNeeded,5000,String,5014216
WhileNeeded,5000,String,5308593
WhileNeeded,5000,String,4942255
WhileNeeded,5000,String,5028031
WhileNeeded,5000,String,5523527
WhileNeeded,5000,String,5504162
WhileNeeded,5000,String,4915314
WhileNeeded,5000,String,4972755
WhileNeeded,5000,String,5433815
WhileNeeded,5000,String,5074139
WhileNeeded,5000,String,5172780
WhileNeeded,5000,String,5097910
WhileNeeded,5000,String,5348956
WhileNeeded,5000,String,5543395
WhileNeeded,5000,String,5084965
WhileNeeded,5000,String,4880398
WhileNeeded,5000,String,5865171
WhileNeeded,5000,String,5011368
WhileNeeded,5000,String,4872062
WhileNeeded,5000,String,5089602
WhileNeeded,5000,String,5130997
WhileNeeded,5000,String,5054318
WhileNeeded,5000,String,5014914
WhileNeeded,5000,String,5403704
WhileNeeded,5000,String,5196347
WhileNeeded,5000,String,5469578
WhileNeeded,5000,String,5012839
WhileNeeded,5000,String,4997275
WhileNeeded,5000,String,5440497
WhileNeeded,5000,String,5197726
WhileNeeded,5000,String,5161783
WhileNeeded,5000,String,5251614
WhileNeeded,5000,String,5036561
WhileNeeded,5000,String,5585497
WhileNeeded,5000,String,4927264
WhileNeeded,5000,String,5182200
WhileNeeded,5000,String,5613142
WhileNeeded,5000,String,5683688
WhileNeeded,5000,String,5089414
WhileNeeded,5000,String,5225997
WhileNeeded,5000,String,5433784
WhileNeeded,5000,String,5028324
WhileNeeded,5000,String,5025040
WhileNeeded,5000,String,5275548
WhileNeeded,5000,String,5093930
WhileNeeded,5000,String,5094408
WhileNeeded,5000,String,5373611
WhileNeeded,5000,String,5022694
WhileNeeded,5000,String,5025145
WhileNeeded,5000,String,5475006
WhileNeeded,5000,String,5031311
WhileNeeded,5000,String,5098006
WhileNeeded,5000,String,5121259
WhileNeeded,5000,String,5015823
WhileNeeded,5000,String,4963332
WhileNeeded,5000,String,5216251
WhileNeeded,5000,String,5518290
WhileNeeded,5000,String,5201452
WhileNeeded,5000,String,5180265
WhileNeeded,5000,String,4943564
WhileNeeded,5000,String,5222560
WhileNeeded,5000,String,5270312
WhileNeeded,5000,String,5505721
WhileNeeded,5000,String,5424275
WhileNeeded,5000,String,5102659
WhileNeeded,5000,String,5334204
WhileNeeded,5000,String,5443017
WhileNeeded,5000,String,5613854
WhileNeeded,5000,String,4882841
WhileNeeded,5000,String,4998481
WhileNeeded,5000,String,5379266
WhileNeeded,5000,String,5373555
WhileNeeded,5000,String,4932036
WhileNeeded,5000,String,5217078
WhileNeeded,5000,String,5635096
WhileNeeded,5000,String,5143661
WhileNeeded,5000,String,5349235
WhileNeeded,5000,String,5603806
WhileNeeded,5000,String,5023139
WhileNeeded,5000,String,4924968
WhileNeeded,5000,String,4924639
WhileNeeded,5000,String,5008499
WhileNeeded,5000,String,4843328
WhileNeeded,5000,String,5242819
WhileNeeded,5000,String,4960406
